full_path,relative_path,folder,extension,size_bytes,created_at,modified_at,line_count,include_count,declare_count,type_count,function_count,sub_count,const_count,first_nonempty,content_info
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\runtime_meta_dispatch.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\runtime_meta_dispatch.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime,.bas,15443,2026-05-13 17:50:25,2026-05-13 17:50:25,688,3,0,0,0,8,0,' Auto-split by V3 modularization,include=3; declare=0; type=0; function=0; sub=8; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\runtime_status_flags.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\runtime_status_flags.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime,.bas,2809,2026-05-13 17:50:25,2026-05-13 17:50:25,99,0,0,0,7,9,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=7; sub=9; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\uxm31_runtime_fb_full.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\uxm31_runtime_fb_full.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime,.bas,7217,2026-05-13 17:50:25,2026-05-13 17:50:25,145,9,88,0,0,0,27,"#Lang ""fb""",include=9; declare=88; type=0; function=0; sub=0; const=27
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\hooks\runtime_hook_dispatch_ext.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\hooks\runtime_hook_dispatch_ext.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\hooks,.bas,269,2026-05-13 17:50:25,2026-05-13 17:50:25,7,0,0,0,1,0,0,#ifndef UXM_RUNTIME_HOOK_DISPATCH_EXT_BAS,include=0; declare=0; type=0; function=1; sub=0; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\services\runtime_fp_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\services\runtime_fp_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\services,.bas,21566,2026-05-13 17:50:25,2026-05-13 17:50:25,745,0,25,0,13,13,0,' UX-FP V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=25; type=0; function=13; sub=13; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\services\runtime_math_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\services\runtime_math_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\services,.bas,12271,2026-05-13 17:50:25,2026-05-13 17:50:25,371,0,14,0,7,10,0,' UX-MATH V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=14; type=0; function=7; sub=10; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\services\runtime_matrix_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\services\runtime_matrix_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\services,.bas,17553,2026-05-13 17:50:25,2026-05-13 17:50:25,579,0,27,0,12,16,0,' UX-MAT V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=27; type=0; function=12; sub=16; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\22 UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE\UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS\samples\sample_c64.bas,UXM XMX\HAT8_V33_Stage_Arsivi\22 UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE\UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS\samples\sample_c64.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\22 UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE\UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS\samples,.bas,61,2026-05-13 17:50:26,2026-05-13 17:50:26,3,0,0,0,0,0,0,"10 PRINT ""HELLO C64""",include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\22 UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE\UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS\samples\sample_qbasic.bas,UXM XMX\HAT8_V33_Stage_Arsivi\22 UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE\UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS\samples\sample_qbasic.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\22 UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE\UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS\samples,.bas,99,2026-05-13 17:50:26,2026-05-13 17:50:26,6,0,0,0,0,0,0,10 CLS,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\26 UXM_V33_MISMATCH_FIX_V3_PACKAGE\UXM_V33_MISMATCH_FIX_PACKAGE\uxm\core\runtime\services\runtime_linalg_advanced_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\26 UXM_V33_MISMATCH_FIX_V3_PACKAGE\UXM_V33_MISMATCH_FIX_PACKAGE\uxm\core\runtime\services\runtime_linalg_advanced_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\26 UXM_V33_MISMATCH_FIX_V3_PACKAGE\UXM_V33_MISMATCH_FIX_PACKAGE\uxm\core\runtime\services,.bas,17582,2026-05-13 17:50:39,2026-05-13 17:50:39,572,0,19,0,10,10,1,' UXM V3.3 Stage-14 Linear Algebra Advanced services,include=0; declare=19; type=0; function=10; sub=10; const=1
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\extensions\arge_parse_math_additions.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\extensions\arge_parse_math_additions.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\extensions,.bas,5055,2026-05-13 17:50:39,2026-05-13 17:50:39,155,0,8,1,3,5,0,' Add these declarations to uxm31_compiler_final.bas,include=0; declare=8; type=1; function=3; sub=5; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\extensions\arge_parse_matrix_additions.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\extensions\arge_parse_matrix_additions.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\extensions,.bas,6106,2026-05-13 17:50:39,2026-05-13 17:50:39,190,0,6,0,3,3,0,' UX-MAT V1 compiler ARGE additions,include=0; declare=6; type=0; function=3; sub=3; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_addressing.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_addressing.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native,.bas,7164,2026-05-13 17:50:39,2026-05-13 17:50:39,176,0,0,0,4,0,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=4; sub=0; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_asm_emit.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_asm_emit.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native,.bas,30312,2026-05-13 17:50:39,2026-05-13 17:50:39,741,0,0,0,6,15,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=6; sub=15; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_cli.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_cli.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native,.bas,9356,2026-05-13 17:50:39,2026-05-13 17:50:39,255,0,0,0,4,4,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=4; sub=4; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_lexer_parser.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_lexer_parser.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native,.bas,11507,2026-05-13 17:50:39,2026-05-13 17:50:39,346,0,0,0,2,7,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=2; sub=7; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_main.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_main.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native,.bas,1263,2026-05-13 17:50:39,2026-05-13 17:50:39,42,0,0,0,0,1,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=1; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_meta_parse.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_meta_parse.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native,.bas,2014,2026-05-13 17:50:39,2026-05-13 17:50:39,56,0,0,0,0,3,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=3; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_validation.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\native_validation.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native,.bas,4382,2026-05-13 17:50:40,2026-05-13 17:50:40,141,0,0,0,6,7,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=6; sub=7; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\uxm31_compiler_fb.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native\uxm31_compiler_fb.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\compiler\native,.bas,9002,2026-05-13 17:50:40,2026-05-13 17:50:40,210,9,59,0,0,0,75,"#Lang ""fb""",include=9; declare=59; type=0; function=0; sub=0; const=75
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\hooks\hook_parser_ext.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\hooks\hook_parser_ext.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\hooks,.bas,229,2026-05-13 17:50:40,2026-05-13 17:50:40,7,0,0,0,1,0,0,#ifndef UXM_HOOK_PARSER_EXT_BAS,include=0; declare=0; type=0; function=1; sub=0; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\runtime_host.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\runtime_host.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime,.bas,125,2026-05-13 17:50:40,2026-05-13 17:50:40,3,0,0,0,0,0,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\runtime_io.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\runtime_io.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime,.bas,5571,2026-05-13 17:50:40,2026-05-13 17:50:40,263,0,0,0,22,10,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=22; sub=10; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\runtime_memory.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\runtime_memory.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime,.bas,8282,2026-05-13 17:50:40,2026-05-13 17:50:40,358,0,0,0,19,11,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=19; sub=11; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\runtime_meta_dispatch.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\runtime_meta_dispatch.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime,.bas,15443,2026-05-13 17:50:40,2026-05-13 17:50:40,688,3,0,0,0,8,0,' Auto-split by V3 modularization,include=3; declare=0; type=0; function=0; sub=8; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\runtime_status_flags.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\runtime_status_flags.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime,.bas,2809,2026-05-13 17:50:40,2026-05-13 17:50:40,99,0,0,0,7,9,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=7; sub=9; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\uxm31_runtime_fb_full.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\uxm31_runtime_fb_full.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime,.bas,7251,2026-05-13 17:50:40,2026-05-13 17:50:40,145,9,88,0,0,0,27,"#Lang ""fb""",include=9; declare=88; type=0; function=0; sub=0; const=27
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\hooks\runtime_hook_dispatch_ext.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\hooks\runtime_hook_dispatch_ext.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\hooks,.bas,269,2026-05-13 17:50:40,2026-05-13 17:50:40,7,0,0,0,1,0,0,#ifndef UXM_RUNTIME_HOOK_DISPATCH_EXT_BAS,include=0; declare=0; type=0; function=1; sub=0; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\services\runtime_fp_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\services\runtime_fp_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\services,.bas,21566,2026-05-13 17:50:40,2026-05-13 17:50:40,745,0,25,0,13,13,0,' UX-FP V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=25; type=0; function=13; sub=13; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\services\runtime_math_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\services\runtime_math_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\services,.bas,12271,2026-05-13 17:50:40,2026-05-13 17:50:40,371,0,14,0,7,10,0,' UX-MATH V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=14; type=0; function=7; sub=10; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\services\runtime_matrix_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\services\runtime_matrix_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\3 UXM_V33_STAGE3_memory_policy_patch_package\UXM_V33_STAGE3\uxm\core\runtime\services,.bas,17553,2026-05-13 17:50:40,2026-05-13 17:50:40,579,0,27,0,12,16,0,' UX-MAT V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=27; type=0; function=12; sub=16; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\compiler\native\native_cli.bas,UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\compiler\native\native_cli.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\compiler\native,.bas,10081,2026-05-13 17:50:40,2026-05-13 17:50:40,272,0,0,0,4,4,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=4; sub=4; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\compiler\native\uxm31_compiler_fb.bas,UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\compiler\native\uxm31_compiler_fb.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\compiler\native,.bas,9017,2026-05-13 17:50:40,2026-05-13 17:50:40,210,9,59,0,0,0,75,"#Lang ""fb""",include=9; declare=59; type=0; function=0; sub=0; const=75
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\runtime\runtime_memory.bas,UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\runtime\runtime_memory.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\runtime,.bas,8717,2026-05-13 17:50:40,2026-05-13 17:50:40,365,0,0,0,19,11,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=19; sub=11; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\runtime\uxm31_runtime_fb_full.bas,UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\runtime\uxm31_runtime_fb_full.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\30 UXM_V33_MEMORY_MODEL_V7_PACKAGE\uxm\core\runtime,.bas,8700,2026-05-13 17:50:40,2026-05-13 17:50:40,170,21,100,0,0,0,28,"#Lang ""fb""",include=21; declare=100; type=0; function=0; sub=0; const=28
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\31 UXM_V33_MEMORY_MODEL_V8_HOTFIX_PACKAGE\uxm\core\compiler\native\native_cli.bas,UXM XMX\HAT8_V33_Stage_Arsivi\31 UXM_V33_MEMORY_MODEL_V8_HOTFIX_PACKAGE\uxm\core\compiler\native\native_cli.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\31 UXM_V33_MEMORY_MODEL_V8_HOTFIX_PACKAGE\uxm\core\compiler\native,.bas,10081,2026-05-13 17:50:40,2026-05-13 17:50:40,272,0,0,0,4,4,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=4; sub=4; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\31 UXM_V33_MEMORY_MODEL_V8_HOTFIX_PACKAGE\uxm\core\compiler\native\uxm31_compiler_fb.bas,UXM XMX\HAT8_V33_Stage_Arsivi\31 UXM_V33_MEMORY_MODEL_V8_HOTFIX_PACKAGE\uxm\core\compiler\native\uxm31_compiler_fb.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\31 UXM_V33_MEMORY_MODEL_V8_HOTFIX_PACKAGE\uxm\core\compiler\native,.bas,9017,2026-05-13 17:50:40,2026-05-13 17:50:40,210,9,59,0,0,0,75,"#Lang ""fb""",include=9; declare=59; type=0; function=0; sub=0; const=75
